article_slug,article_title,year,scenario,active_intervention,primary_stock_label,pressure_label,burden_label,outcome_label,demand_index,capacity_index,trust_index,institutional_memory_index,system_stock_index,burden_index,equity_gap_index,pressure_index,feedback_closure,resilience_index,risk_index,outcome_index,overshoot_pressure
systems-thinking-and-sustainability,Systems Thinking And Sustainability,17,Baseline / current structure,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,77.7,33.619,17.863,38.808,0,84.757,29.256,71.533,0.22,21.957,60.822,14.2,12.7
systems-thinking-and-sustainability,Systems Thinking And Sustainability,18,Baseline / current structure,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,79.8,31.994,14.718,38.086,0,87.968,29.507,74.174,0.22,20.377,62.78,12.461,12.7
systems-thinking-and-sustainability,Systems Thinking And Sustainability,19,Baseline / current structure,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,81.9,30.266,11.406,37.315,0,91.326,29.773,76.966,0.22,18.709,64.839,10.626,12.7
systems-thinking-and-sustainability,Systems Thinking And Sustainability,20,Baseline / current structure,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,84.0,28.428,7.919,36.494,0,94.839,30.052,79.914,0.22,16.948,67.004,8.691,12.7
systems-thinking-and-sustainability,Systems Thinking And Sustainability,21,Baseline / current structure,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,86.1,26.477,4.248,35.62,0,98.515,30.346,83.024,0.22,15.091,69.282,6.65,12.7
systems-thinking-and-sustainability,Systems Thinking And Sustainability,22,Baseline / current structure,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,88.2,24.433,0.456,34.704,0,100,30.646,86.303,0.22,13.394,71.038,4.856,12.7
systems-thinking-and-sustainability,Systems Thinking And Sustainability,23,Baseline / current structure,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,90.3,22.312,0,33.754,0,100,30.946,89.697,0.22,12.552,72.381,3.976,12.7
systems-thinking-and-sustainability,Systems Thinking And Sustainability,24,Baseline / current structure,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,92.4,20.112,0,32.769,0,100,31.246,93.172,0.22,11.783,73.748,3.167,12.7
systems-thinking-and-sustainability,Systems Thinking And Sustainability,25,Baseline / current structure,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,94.5,17.831,0,31.749,0,100,31.546,96.729,0.22,10.986,75.146,2.33,12.7
systems-thinking-and-sustainability,Systems Thinking And Sustainability,26,Baseline / current structure,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,96.6,15.475,0,30.696,0,100,31.846,100,0.22,10.163,76.443,1.466,12.7
systems-thinking-and-sustainability,Systems Thinking And Sustainability,27,Baseline / current structure,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,98.7,13.108,0,29.643,0,100,32.146,100,0.22,9.336,76.563,0.598,12.7
systems-thinking-and-sustainability,Systems Thinking And Sustainability,28,Baseline / current structure,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,100.8,10.73,0,28.59,0,100,32.446,100,0.22,8.508,76.684,0,12.7
systems-thinking-and-sustainability,Systems Thinking And Sustainability,29,Baseline / current structure,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,102.9,8.342,0,27.537,0,100,32.746,100,0.22,7.676,76.804,0,12.7
systems-thinking-and-sustainability,Systems Thinking And Sustainability,30,Baseline / current structure,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,105.0,5.943,0,26.484,0,100,33.046,100,0.22,6.842,76.925,0,12.7
systems-thinking-and-sustainability,Systems Thinking And Sustainability,0,Pressure-only intervention,False,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,42.0,51.188,53.546,47.401,77.017,44.657,26.179,44.828,0.05,57.047,36.975,45.177,8.983
systems-thinking-and-sustainability,Systems Thinking And Sustainability,1,Pressure-only intervention,False,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,44.1,50.328,52.004,46.782,67.7,46.684,26.365,45.659,0.05,54.108,38.11,42.609,9.316
systems-thinking-and-sustainability,Systems Thinking And Sustainability,2,Pressure-only intervention,False,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,46.2,49.419,50.368,46.141,58.04,48.765,26.56,46.597,0.05,51.05,39.31,39.935,9.66
systems-thinking-and-sustainability,Systems Thinking And Sustainability,3,Pressure-only intervention,False,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,48.3,48.457,48.635,45.477,48.025,50.905,26.764,47.642,0.05,47.869,40.576,37.153,10.015
systems-thinking-and-sustainability,Systems Thinking And Sustainability,4,Pressure-only intervention,False,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,50.4,47.438,46.8,44.788,37.646,53.112,26.976,48.797,0.05,44.558,41.913,34.256,10.38
systems-thinking-and-sustainability,Systems Thinking And Sustainability,5,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,52.5,46.619,44.798,44.3,26.108,55.23,27.147,49.923,0.18,41.057,43.319,35.032,11.537
systems-thinking-and-sustainability,Systems Thinking And Sustainability,6,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,54.6,45.744,42.697,43.787,14.156,57.415,27.327,51.157,0.18,37.417,44.704,31.885,11.952
systems-thinking-and-sustainability,Systems Thinking And Sustainability,7,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,56.7,44.809,40.493,43.247,1.778,59.672,27.516,52.5,0.18,33.632,46.162,28.612,12.379
systems-thinking-and-sustainability,Systems Thinking And Sustainability,8,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,58.8,43.813,38.182,42.678,0,62.008,27.714,53.956,0.18,32.126,47.503,27.083,12.818
systems-thinking-and-sustainability,Systems Thinking And Sustainability,9,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,60.9,42.75,35.759,42.079,0,64.429,27.922,55.528,0.18,30.955,48.837,25.795,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,10,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,63.0,41.617,33.217,41.449,0,66.941,28.139,57.22,0.18,29.724,50.237,24.442,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,11,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,65.1,40.41,30.551,40.784,0,69.55,28.367,59.035,0.18,28.43,51.713,23.022,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,12,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,67.2,39.125,27.756,40.084,0,72.263,28.607,60.977,0.18,27.069,53.27,21.529,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,13,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,69.3,37.758,24.824,39.346,0,75.088,28.857,63.05,0.18,25.639,54.91,19.961,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,14,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,71.4,36.304,21.749,38.568,0,78.03,29.119,65.26,0.18,24.134,56.638,18.312,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,15,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,73.5,34.758,18.524,37.748,0,81.098,29.393,67.609,0.18,22.552,58.457,16.579,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,16,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,75.6,33.116,15.141,36.884,0,84.299,29.681,70.104,0.18,20.888,60.372,14.757,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,17,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,77.7,31.372,11.592,35.974,0,87.641,29.981,72.75,0.18,19.138,62.388,12.841,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,18,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,79.8,29.521,7.87,35.015,0,91.132,30.296,75.552,0.18,17.296,64.508,10.827,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,19,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,81.9,27.558,3.964,34.004,0,94.782,30.625,78.516,0.18,15.36,66.739,8.708,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,20,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,84.0,25.476,0,32.939,0,98.6,30.969,81.648,0.18,13.351,69.081,6.51,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,21,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,86.1,23.3,0,31.832,0,100,31.319,84.956,0.18,12.424,70.773,5.488,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,22,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,88.2,21.045,0,30.691,0,100,31.669,88.379,0.18,11.61,72.134,4.633,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,23,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,90.3,18.708,0,29.515,0,100,32.019,91.886,0.18,10.767,73.527,3.75,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,24,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,92.4,16.287,0,28.304,0,100,32.369,95.477,0.18,9.895,74.952,2.837,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,25,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,94.5,13.781,0,27.055,0,100,32.719,99.154,0.18,8.994,76.411,1.893,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,26,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,96.6,11.246,0,25.798,0,100,33.069,100,0.18,8.084,76.851,0.939,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,27,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,98.7,8.698,0,24.541,0,100,33.419,100,0.18,7.17,76.988,0,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,28,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,100.8,6.137,0,23.284,0,100,33.769,100,0.18,6.253,77.124,0,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,29,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,102.9,3.564,0,22.027,0,100,34.119,100,0.18,5.332,77.261,0,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,30,Pressure-only intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,105.0,0.978,0,20.77,0,100,34.469,100,0.18,4.408,77.398,0,12.881
systems-thinking-and-sustainability,Systems Thinking And Sustainability,0,Capacity-building intervention,False,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,42.0,51.188,53.546,47.401,77.017,44.657,26.179,44.828,0.05,57.047,36.975,45.177,8.983
systems-thinking-and-sustainability,Systems Thinking And Sustainability,1,Capacity-building intervention,False,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,44.1,50.328,52.004,46.782,67.7,46.684,26.365,45.659,0.05,54.108,38.11,42.609,9.316
systems-thinking-and-sustainability,Systems Thinking And Sustainability,2,Capacity-building intervention,False,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,46.2,49.419,50.368,46.141,58.04,48.765,26.56,46.597,0.05,51.05,39.31,39.935,9.66
systems-thinking-and-sustainability,Systems Thinking And Sustainability,3,Capacity-building intervention,False,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,48.3,48.457,48.635,45.477,48.025,50.905,26.764,47.642,0.05,47.869,40.576,37.153,10.015
systems-thinking-and-sustainability,Systems Thinking And Sustainability,4,Capacity-building intervention,False,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,50.4,47.438,46.8,44.788,37.646,53.112,26.976,48.797,0.05,44.558,41.913,34.256,10.38
systems-thinking-and-sustainability,Systems Thinking And Sustainability,5,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,52.5,47.978,46.025,45.465,28.326,54.175,26.643,49.593,0.48,42.507,42.453,35.642,9.32
systems-thinking-and-sustainability,Systems Thinking And Sustainability,6,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,54.6,48.495,45.225,46.127,18.675,55.264,26.314,50.443,0.48,40.366,43.194,33.953,9.651
systems-thinking-and-sustainability,Systems Thinking And Sustainability,7,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,56.7,48.986,44.401,46.773,8.68,56.382,25.99,51.347,0.48,38.131,43.971,32.186,9.995
systems-thinking-and-sustainability,Systems Thinking And Sustainability,8,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,58.8,49.452,43.548,47.403,0,57.532,25.67,52.308,0.48,36.165,44.759,30.621,10.352
systems-thinking-and-sustainability,Systems Thinking And Sustainability,9,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,60.9,49.888,42.665,48.015,0,58.716,25.355,53.325,0.48,36.089,45.42,30.51,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,10,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,63.0,50.295,41.75,48.609,0,59.938,25.045,54.401,0.48,35.99,46.077,30.374,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,11,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,65.1,50.67,40.8,49.185,0,61.202,24.739,55.538,0.48,35.867,46.769,30.212,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,12,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,67.2,51.011,39.813,49.74,0,62.509,24.439,56.736,0.48,35.719,47.498,30.022,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,13,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,69.3,51.316,38.785,50.275,0,63.863,24.145,57.998,0.48,35.544,48.266,29.803,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,14,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,71.4,51.583,37.714,50.788,0,65.269,23.856,59.325,0.48,35.34,49.073,29.552,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,15,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,73.5,51.81,36.596,51.279,0,66.728,23.573,60.72,0.48,35.105,49.923,29.268,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,16,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,75.6,51.994,35.429,51.745,0,68.246,23.296,62.185,0.48,34.837,50.816,28.948,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,17,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,77.7,52.133,34.207,52.187,0,69.825,23.025,63.722,0.48,34.535,51.756,28.59,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,18,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,79.8,52.225,32.929,52.603,0,71.471,22.761,65.333,0.48,34.196,52.743,28.192,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,19,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,81.9,52.266,31.589,52.992,0,73.186,22.504,67.022,0.48,33.819,53.781,27.752,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,20,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,84.0,52.255,30.184,53.352,0,74.975,22.254,68.79,0.48,33.4,54.871,27.266,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,21,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,86.1,52.187,28.71,53.683,0,76.842,22.011,70.641,0.48,32.937,56.016,26.733,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,22,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,88.2,52.061,27.161,53.982,0,78.792,21.776,72.578,0.48,32.428,57.219,26.15,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,23,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,90.3,51.873,25.533,54.249,0,80.83,21.549,74.604,0.48,31.871,58.482,25.513,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,24,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,92.4,51.619,23.821,54.482,0,82.961,21.331,76.722,0.48,31.262,59.808,24.82,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,25,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,94.5,51.297,22.019,54.679,0,85.19,21.122,78.937,0.48,30.598,61.2,24.067,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,26,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,96.6,50.903,20.122,54.84,0,87.522,20.922,81.252,0.48,29.877,62.662,23.252,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,27,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,98.7,50.432,18.124,54.961,0,89.962,20.732,83.67,0.48,29.096,64.195,22.37,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,28,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,100.8,49.882,16.019,55.042,0,92.517,20.552,86.197,0.48,28.25,65.804,21.418,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,29,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,102.9,49.247,13.799,55.081,0,95.193,20.383,88.837,0.48,27.337,67.493,20.393,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,30,Capacity-building intervention,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,105.0,48.524,11.459,55.075,0,97.996,20.225,91.594,0.48,26.353,69.265,19.291,10.664
systems-thinking-and-sustainability,Systems Thinking And Sustainability,0,Structural redesign,False,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,42.0,51.188,53.546,47.401,77.017,44.657,26.179,44.828,0.05,57.047,36.975,45.177,8.983
systems-thinking-and-sustainability,Systems Thinking And Sustainability,1,Structural redesign,False,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,44.1,50.328,52.004,46.782,67.7,46.684,26.365,45.659,0.05,54.108,38.11,42.609,9.316
systems-thinking-and-sustainability,Systems Thinking And Sustainability,2,Structural redesign,False,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,46.2,49.419,50.368,46.141,58.04,48.765,26.56,46.597,0.05,51.05,39.31,39.935,9.66
systems-thinking-and-sustainability,Systems Thinking And Sustainability,3,Structural redesign,False,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,48.3,48.457,48.635,45.477,48.025,50.905,26.764,47.642,0.05,47.869,40.576,37.153,10.015
systems-thinking-and-sustainability,Systems Thinking And Sustainability,4,Structural redesign,False,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,50.4,47.438,46.8,44.788,37.646,53.112,26.976,48.797,0.05,44.558,41.913,34.256,10.38
systems-thinking-and-sustainability,Systems Thinking And Sustainability,5,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,52.5,48.667,46.666,46.168,30.302,53.488,26.29,49.351,0.7,43.471,41.809,36.952,7.343
systems-thinking-and-sustainability,Systems Thinking And Sustainability,6,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,54.6,49.894,46.554,47.541,22.701,53.864,25.606,49.928,0.7,42.33,42.113,36.207,7.601
systems-thinking-and-sustainability,Systems Thinking And Sustainability,7,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,56.7,51.118,46.463,48.905,14.831,54.241,24.923,50.527,0.7,41.132,42.432,35.419,7.87
systems-thinking-and-sustainability,Systems Thinking And Sustainability,8,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,58.8,52.338,46.394,50.261,6.68,54.62,24.241,51.15,0.7,39.874,42.767,34.585,8.151
systems-thinking-and-sustainability,Systems Thinking And Sustainability,9,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,60.9,53.555,46.346,51.608,0,55.002,23.561,51.794,0.7,38.942,43.086,34.003,8.445
systems-thinking-and-sustainability,Systems Thinking And Sustainability,10,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,63.0,54.767,46.319,52.946,0,55.388,22.883,52.462,0.7,39.48,43.29,34.557,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,11,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,65.1,55.974,46.311,54.275,0,55.78,22.206,53.154,0.7,40.019,43.476,35.111,8.687
systems-thinking-and-sustainability,Systems Thinking And Sustainability,12,Structural redesign,True,ecological and social resilience stock,resource and climate pressure,transition and vulnerability burden,sustainable public value,67.2,57.176,46.323,55.594,0,56.179,21.531,53.868,0.7,40.558,43.672,35.666,8.687
