article_slug,article_title,topic_family,year,scenario,policy_active,shock_event,system_stock_index,capacity_index,trust_index,memory_index,burden_index,equity_gap_index,risk_index,outcome_index,resilience_ratio,regeneration,pressure
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,10,Current structure / baseline,True,False,0.0,49.131,39.5,46.546,46.48,35.203,80.3,22.89,0.0,0.0,16.9
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,11,Current structure / baseline,True,False,0.0,48.447,37.813,46.378,47.486,35.958,80.994,22.281,0.0,0.0,18.11
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,12,Current structure / baseline,True,True,0.0,47.732,36.075,46.118,48.712,36.734,81.744,21.625,0.0,0.0,21.795
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,13,Current structure / baseline,True,False,0.0,46.989,34.289,45.89,49.863,37.532,82.5,20.962,0.0,0.0,20.53
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,14,Current structure / baseline,True,False,0.0,46.214,32.452,45.631,51.086,38.351,83.288,20.272,0.0,0.0,21.74
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,15,Current structure / baseline,True,False,0.0,45.408,30.561,45.343,52.382,39.194,84.108,19.553,0.0,0.0,22.95
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,16,Current structure / baseline,True,False,0.0,44.567,28.614,45.024,53.751,40.062,84.962,18.804,0.0,0.0,24.16
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,17,Current structure / baseline,True,False,0.0,43.69,26.608,44.674,55.192,40.955,85.85,18.025,0.0,0.0,25.37
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,18,Current structure / baseline,True,False,0.0,42.776,24.541,44.295,56.706,41.876,86.774,17.214,0.0,0.0,26.58
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,19,Current structure / baseline,True,False,0.0,41.821,22.409,43.885,58.292,42.825,87.735,16.371,0.0,0.0,27.79
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,20,Current structure / baseline,True,False,0.0,40.825,20.211,43.445,59.951,43.804,88.734,15.495,0.0,0.0,29.0
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,21,Current structure / baseline,True,False,0.0,39.786,17.943,42.975,61.683,44.815,89.772,14.583,0.0,0.0,30.21
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,22,Current structure / baseline,True,False,0.0,38.702,15.602,42.474,63.487,45.857,90.85,13.637,0.0,0.0,31.42
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,23,Current structure / baseline,True,False,0.0,37.571,13.187,41.944,65.364,46.934,91.969,12.654,0.0,0.0,32.63
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,24,Current structure / baseline,True,False,0.0,36.391,10.694,41.383,67.313,48.046,93.131,11.633,0.0,0.0,33.84
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,25,Current structure / baseline,True,False,0.0,35.161,8.12,40.791,69.335,49.194,94.336,10.574,0.0,0.0,35.05
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,26,Current structure / baseline,True,False,0.0,33.878,5.463,40.17,71.43,50.379,95.586,9.475,0.0,0.0,36.26
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,27,Current structure / baseline,True,False,0.0,32.541,2.719,39.518,73.597,51.604,96.881,8.336,0.0,0.0,37.47
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,28,Current structure / baseline,True,False,0.0,31.148,0.0,38.836,75.837,52.869,98.201,7.178,0.0,0.0,38.68
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,29,Current structure / baseline,True,False,0.0,29.698,0.0,38.124,78.149,54.176,99.006,6.54,0.0,0.0,39.89
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,30,Current structure / baseline,True,False,0.0,28.187,0.0,37.381,80.534,55.526,99.841,5.877,0.0,0.0,41.1
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,0,Pressure-only intervention,False,False,84.358,53.786,54.617,47.856,38.528,28.578,49.283,53.223,0.9586,2.816,4.8
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,1,Pressure-only intervention,False,False,79.334,53.56,53.208,47.676,39.189,29.166,51.269,51.289,0.9015,2.699,6.01
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,2,Pressure-only intervention,False,False,72.878,53.317,51.771,47.459,39.983,29.766,53.714,48.9,0.8282,2.539,7.22
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,3,Pressure-only intervention,False,False,64.937,53.055,50.302,47.206,40.911,30.379,56.635,46.041,0.7379,2.332,8.43
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,4,Pressure-only intervention,False,False,55.456,52.771,48.797,46.917,41.971,31.009,60.051,42.693,0.6302,2.078,9.64
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,5,Pressure-only intervention,True,False,46.554,51.985,46.946,46.812,44.212,31.755,63.588,39.295,0.529,1.775,10.416
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,6,Pressure-only intervention,True,False,36.052,51.139,45.009,46.677,46.612,32.544,67.661,35.371,0.4097,1.49,11.578
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,7,Pressure-only intervention,True,False,23.89,50.228,42.981,46.514,49.178,33.379,72.291,30.9,0.2715,1.154,12.739
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,8,Pressure-only intervention,True,False,10.003,49.25,40.855,46.321,51.916,34.263,77.5,25.859,0.1137,0.764,13.901
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,9,Pressure-only intervention,True,False,0.0,48.198,38.627,46.1,54.833,35.2,81.61,21.929,0.0,0.32,15.062
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,10,Pressure-only intervention,True,False,0.0,47.068,36.288,45.849,57.937,36.193,82.787,20.941,0.0,0.0,16.224
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,11,Pressure-only intervention,True,False,0.0,45.856,33.832,45.569,61.235,37.245,84.037,19.893,0.0,0.0,17.386
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,12,Pressure-only intervention,True,True,0.0,44.554,31.249,45.201,64.876,38.363,85.388,18.761,0.0,0.0,20.923
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,13,Pressure-only intervention,True,False,0.0,43.158,28.533,44.864,68.591,39.548,86.797,17.579,0.0,0.0,19.709
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,14,Pressure-only intervention,True,False,0.0,41.664,25.679,44.497,72.524,40.803,88.29,16.328,0.0,0.0,20.87
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,15,Pressure-only intervention,True,False,0.0,40.066,22.677,44.101,76.684,42.133,89.872,15.002,0.0,0.0,22.032
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,16,Pressure-only intervention,True,False,0.0,38.358,19.519,43.676,81.08,43.543,91.547,13.598,0.0,0.0,23.194
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,17,Pressure-only intervention,True,False,0.0,36.534,16.197,43.222,85.721,45.036,93.319,12.112,0.0,0.0,24.355
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,18,Pressure-only intervention,True,False,0.0,34.587,12.7,42.739,90.618,46.617,95.193,10.541,0.0,0.0,25.517
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,19,Pressure-only intervention,True,False,0.0,32.512,9.021,42.227,95.781,48.291,97.175,8.879,0.0,0.0,26.678
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,20,Pressure-only intervention,True,False,0.0,30.331,5.185,41.686,100.0,50.041,99.131,7.212,0.0,0.0,27.84
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,21,Pressure-only intervention,True,False,0.0,28.15,1.317,41.116,100.0,51.791,100.0,5.786,0.0,0.0,29.002
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,22,Pressure-only intervention,True,False,0.0,25.969,0.0,40.517,100.0,53.541,100.0,4.865,0.0,0.0,30.163
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,23,Pressure-only intervention,True,False,0.0,23.788,0.0,39.889,100.0,55.291,100.0,4.202,0.0,0.0,31.325
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,24,Pressure-only intervention,True,False,0.0,21.607,0.0,39.232,100.0,57.041,100.0,3.534,0.0,0.0,32.486
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,25,Pressure-only intervention,True,False,0.0,19.426,0.0,38.546,100.0,58.791,100.0,2.86,0.0,0.0,33.648
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,26,Pressure-only intervention,True,False,0.0,17.245,0.0,37.831,100.0,60.541,100.0,2.182,0.0,0.0,34.81
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,27,Pressure-only intervention,True,False,0.0,15.064,0.0,37.086,100.0,62.291,100.0,1.498,0.0,0.0,35.971
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,28,Pressure-only intervention,True,False,0.0,12.883,0.0,36.313,100.0,64.041,100.0,0.809,0.0,0.0,37.133
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,29,Pressure-only intervention,True,False,0.0,10.702,0.0,35.511,100.0,65.791,100.0,0.115,0.0,0.0,38.294
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,30,Pressure-only intervention,True,False,0.0,8.521,0.0,34.679,100.0,67.541,100.0,0.0,0.0,0.0,39.456
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,0,Capacity and feedback investment,False,False,84.358,53.786,54.617,47.856,38.528,28.578,49.283,53.223,0.9586,2.816,4.8
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,1,Capacity and feedback investment,False,False,79.334,53.56,53.208,47.676,39.189,29.166,51.269,51.289,0.9015,2.699,6.01
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,2,Capacity and feedback investment,False,False,72.878,53.317,51.771,47.459,39.983,29.766,53.714,48.9,0.8282,2.539,7.22
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,3,Capacity and feedback investment,True,False,69.263,54.499,51.675,48.811,29.74,29.651,53.286,48.919,0.7871,2.915,6.744
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,4,Capacity and feedback investment,True,False,64.91,55.87,51.807,50.138,22.219,29.401,53.251,48.641,0.7376,2.771,7.712
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,5,Capacity and feedback investment,True,False,59.705,57.378,52.109,51.441,16.711,29.052,53.601,48.051,0.6785,2.596,8.68
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,6,Capacity and feedback investment,True,False,53.552,58.987,52.537,52.72,12.693,28.63,54.332,47.133,0.6085,2.388,9.648
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,7,Capacity and feedback investment,True,False,46.366,60.668,53.06,53.974,9.778,28.156,55.445,45.871,0.5269,2.142,10.616
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,8,Capacity and feedback investment,True,False,38.072,62.402,53.655,55.205,7.678,27.644,56.946,44.251,0.4326,1.855,11.584
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,9,Capacity and feedback investment,True,False,28.599,64.174,54.304,56.411,6.183,27.106,58.841,42.257,0.325,1.523,12.552
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,10,Capacity and feedback investment,True,False,17.882,65.971,54.994,57.593,5.135,26.548,61.142,39.874,0.2032,1.144,13.52
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,11,Capacity and feedback investment,True,False,5.857,67.787,55.716,58.751,4.417,25.977,63.86,37.084,0.0666,0.715,14.488
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,12,Capacity and feedback investment,True,True,0.0,69.611,56.458,59.835,4.063,25.401,64.769,36.117,0.0,0.234,17.436
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,13,Capacity and feedback investment,True,False,0.0,71.444,57.221,60.944,3.74,24.818,63.913,36.915,0.0,0.0,16.424
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,14,Capacity and feedback investment,True,False,0.0,73.281,57.999,62.029,3.559,24.232,63.07,37.704,0.0,0.0,17.392
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,15,Capacity and feedback investment,True,False,0.0,75.12,58.791,63.09,3.483,23.645,62.238,38.486,0.0,0.0,18.36
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,16,Capacity and feedback investment,True,False,0.0,76.959,59.592,64.127,3.485,23.057,61.416,39.261,0.0,0.0,19.328
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,17,Capacity and feedback investment,True,False,0.0,78.796,60.403,65.14,3.545,22.471,60.602,40.029,0.0,0.0,20.296
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,18,Capacity and feedback investment,True,False,0.0,80.631,61.221,66.128,3.647,21.887,59.795,40.792,0.0,0.0,21.264
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,19,Capacity and feedback investment,True,False,0.0,82.462,62.046,67.092,3.781,21.305,58.994,41.548,0.0,0.0,22.232
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,20,Capacity and feedback investment,True,False,0.0,84.29,62.876,68.032,3.938,20.726,58.199,42.299,0.0,0.0,23.2
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,21,Capacity and feedback investment,True,False,0.0,86.113,63.712,68.948,4.112,20.15,57.41,43.045,0.0,0.0,24.168
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,22,Capacity and feedback investment,True,False,0.0,87.932,64.552,69.84,4.299,19.577,56.627,43.785,0.0,0.0,25.136
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,23,Capacity and feedback investment,True,False,0.0,89.745,65.397,70.707,4.496,19.008,55.848,44.521,0.0,0.0,26.104
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,24,Capacity and feedback investment,True,False,0.0,91.554,66.246,71.55,4.699,18.443,55.075,45.25,0.0,0.0,27.072
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,25,Capacity and feedback investment,True,False,0.0,93.357,67.098,72.369,4.908,17.881,54.307,45.975,0.0,0.0,28.04
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,26,Capacity and feedback investment,True,False,0.0,95.155,67.955,73.164,5.12,17.323,53.544,46.694,0.0,0.0,29.008
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,27,Capacity and feedback investment,True,False,0.0,96.948,68.815,73.935,5.335,16.769,52.785,47.409,0.0,0.0,29.976
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,28,Capacity and feedback investment,True,False,0.0,98.735,69.679,74.681,5.553,16.219,52.031,48.118,0.0,0.0,30.944
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,29,Capacity and feedback investment,True,False,0.0,100.0,70.546,75.403,5.772,15.673,51.411,48.708,0.0,0.0,31.912
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,30,Capacity and feedback investment,True,False,0.0,100.0,71.416,76.101,5.992,15.131,51.111,49.017,0.0,0.0,32.88
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,0,Structural redesign and learning,False,False,84.358,53.786,54.617,47.856,38.528,28.578,49.283,53.223,0.9586,2.816,4.8
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,1,Structural redesign and learning,False,False,79.334,53.56,53.208,47.676,39.189,29.166,51.269,51.289,0.9015,2.699,6.01
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,2,Structural redesign and learning,True,False,79.502,55.876,53.969,49.749,21.863,28.509,48.392,53.44,0.9034,3.808,4.476
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,3,Structural redesign and learning,True,False,79.442,58.434,55.03,51.803,12.206,27.679,46.217,55.179,0.9027,3.816,5.227
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,4,Structural redesign and learning,True,False,78.956,61.126,56.268,53.839,6.843,26.752,44.527,56.598,0.8972,3.813,5.977
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,5,Structural redesign and learning,True,False,77.92,63.892,57.611,55.856,3.885,25.772,43.201,57.744,0.8855,3.79,6.727
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,6,Structural redesign and learning,True,False,76.248,66.698,59.019,57.854,2.273,24.763,42.177,58.639,0.8665,3.74,7.477
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,7,Structural redesign and learning,True,False,73.877,69.526,60.472,59.833,1.416,23.739,41.427,59.289,0.8395,3.66,8.227
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,8,Structural redesign and learning,True,False,70.754,72.364,61.957,61.793,0.98,22.706,40.937,59.693,0.804,3.546,8.978
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,9,Structural redesign and learning,True,False,66.832,75.207,63.465,63.735,0.782,21.67,40.707,59.847,0.7595,3.396,9.728
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,10,Structural redesign and learning,True,False,62.069,78.053,64.995,65.658,0.715,20.633,40.741,59.742,0.7053,3.208,10.478
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,11,Structural redesign and learning,True,False,56.42,80.897,66.543,67.563,0.723,19.596,41.047,59.366,0.6411,2.979,11.228
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,12,Structural redesign and learning,True,True,48.301,83.739,68.105,69.41,0.865,18.562,42.114,58.233,0.5489,2.708,13.513
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,13,Structural redesign and learning,True,False,40.669,86.579,69.685,71.277,0.897,17.528,43.018,57.26,0.4621,2.318,12.729
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,14,Structural redesign and learning,True,False,32.01,89.418,71.282,73.125,0.96,16.495,44.233,55.976,0.3637,1.952,13.479
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,15,Structural redesign and learning,True,False,22.274,92.255,72.895,74.954,1.04,15.464,45.773,54.368,0.2531,1.536,14.229
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,16,Structural redesign and learning,True,False,11.41,95.09,74.523,76.764,1.13,14.434,47.653,52.42,0.1297,1.069,14.979
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,17,Structural redesign and learning,True,False,0.0,97.923,76.168,78.556,1.226,13.406,49.697,50.307,0.0,0.548,15.729
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,18,Structural redesign and learning,True,False,0.0,100.0,77.828,80.329,1.324,12.38,48.508,51.45,0.0,0.0,16.48
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,19,Structural redesign and learning,True,False,0.0,100.0,79.503,82.083,1.424,11.356,47.838,52.136,0.0,0.0,17.23
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,20,Structural redesign and learning,True,False,0.0,100.0,81.194,83.819,1.525,10.333,47.168,52.821,0.0,0.0,17.98
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,21,Structural redesign and learning,True,False,0.0,100.0,82.9,85.536,1.627,9.312,46.497,53.506,0.0,0.0,18.73
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,22,Structural redesign and learning,True,False,0.0,100.0,84.622,87.234,1.729,8.294,45.827,54.191,0.0,0.0,19.48
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,23,Structural redesign and learning,True,False,0.0,100.0,86.359,88.913,1.831,7.277,45.157,54.875,0.0,0.0,20.231
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,24,Structural redesign and learning,True,False,0.0,100.0,88.111,90.573,1.933,6.261,44.486,55.559,0.0,0.0,20.981
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,25,Structural redesign and learning,True,False,0.0,100.0,89.878,92.215,2.035,5.248,43.816,56.242,0.0,0.0,21.731
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,26,Structural redesign and learning,True,False,0.0,100.0,91.66,93.838,2.138,4.236,43.145,56.925,0.0,0.0,22.481
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,27,Structural redesign and learning,True,False,0.0,100.0,93.458,95.442,2.24,3.227,42.474,57.608,0.0,0.0,23.231
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,28,Structural redesign and learning,True,False,0.0,100.0,95.27,97.028,2.342,2.219,41.804,58.29,0.0,0.0,23.982
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,29,Structural redesign and learning,True,False,0.0,100.0,97.098,98.594,2.445,1.213,41.133,58.971,0.0,0.0,24.732
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,30,Structural redesign and learning,True,False,0.0,100.0,98.941,100.0,2.547,0.209,40.483,59.627,0.0,0.0,25.482
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,0,Delayed reform under rising pressure,False,False,84.358,53.786,54.617,47.856,38.528,28.578,49.283,53.223,0.9586,2.816,4.8
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,1,Delayed reform under rising pressure,False,False,79.334,53.56,53.208,47.676,39.189,29.166,51.269,51.289,0.9015,2.699,6.01
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,2,Delayed reform under rising pressure,False,False,72.878,53.317,51.771,47.459,39.983,29.766,53.714,48.9,0.8282,2.539,7.22
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,3,Delayed reform under rising pressure,False,False,64.937,53.055,50.302,47.206,40.911,30.379,56.635,46.041,0.7379,2.332,8.43
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,4,Delayed reform under rising pressure,False,False,55.456,52.771,48.797,46.917,41.971,31.009,60.051,42.693,0.6302,2.078,9.64
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,5,Delayed reform under rising pressure,False,False,44.38,52.464,47.253,46.592,43.165,31.656,63.98,38.837,0.5043,1.775,10.85
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,6,Delayed reform under rising pressure,False,False,31.649,52.129,45.666,46.23,44.491,32.324,68.44,34.455,0.3597,1.42,12.06
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,7,Delayed reform under rising pressure,False,False,17.204,51.764,44.032,45.832,45.951,33.013,73.453,29.528,0.1955,1.013,13.27
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,8,Delayed reform under rising pressure,False,False,0.982,51.366,42.348,45.397,47.544,33.726,79.037,24.035,0.0112,0.551,14.48
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,9,Delayed reform under rising pressure,True,False,0.0,51.482,41.245,45.838,39.615,34.089,78.693,24.085,0.0,0.035,13.18
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,10,Delayed reform under rising pressure,True,False,0.0,51.759,40.328,46.253,33.174,34.336,78.121,24.414,0.0,0.0,14.196
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,11,Delayed reform under rising pressure,True,False,0.0,52.166,39.563,46.643,27.953,34.489,77.604,24.728,0.0,0.0,15.212
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,12,Delayed reform under rising pressure,True,True,0.0,52.676,38.919,46.955,23.858,34.569,77.155,25.01,0.0,0.0,18.308
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,13,Delayed reform under rising pressure,True,False,0.0,53.271,38.376,47.294,20.436,34.587,76.724,25.298,0.0,0.0,17.245
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,14,Delayed reform under rising pressure,True,False,0.0,53.934,37.914,47.607,17.691,34.555,76.326,25.574,0.0,0.0,18.262
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,15,Delayed reform under rising pressure,True,False,0.0,54.653,37.519,47.895,15.502,34.484,75.958,25.839,0.0,0.0,19.278
systems-thinking-and-sustainability,Systems Thinking and Sustainability,sustainability_resilience,16,Delayed reform under rising pressure,True,False,0.0,55.415,37.177,48.158,13.767,34.382,75.614,26.094,0.0,0.0,20.294
