article_slug,article_title,topic_family,year,scenario,policy_active,shock_event,system_stock_index,capacity_index,trust_index,memory_index,burden_index,equity_gap_index,risk_index,outcome_index,resilience_ratio,regeneration,pressure
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,10,Current structure / baseline,True,True,0.0,40.474,31.86,43.178,55.067,40.918,85.813,18.108,0.0,0.0,17.575
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,11,Current structure / baseline,True,False,0.0,39.578,29.816,43.058,55.958,41.825,86.625,17.39,0.0,0.0,16.2
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,12,Current structure / baseline,True,False,0.0,38.658,27.726,42.911,56.915,42.75,87.465,16.649,0.0,0.0,17.3
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,13,Current structure / baseline,True,False,0.0,37.713,25.59,42.736,57.938,43.693,88.333,15.883,0.0,0.0,18.4
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,14,Current structure / baseline,True,False,0.0,36.74,23.404,42.533,59.027,44.655,89.229,15.092,0.0,0.0,19.5
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,15,Current structure / baseline,True,False,0.0,35.739,21.165,42.303,60.182,45.638,90.156,14.274,0.0,0.0,20.6
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,16,Current structure / baseline,True,False,0.0,34.707,18.873,42.046,61.403,46.644,91.114,13.428,0.0,0.0,21.7
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,17,Current structure / baseline,True,False,0.0,33.642,16.523,41.761,62.69,47.672,92.103,12.555,0.0,0.0,22.8
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,18,Current structure / baseline,True,False,0.0,32.544,14.115,41.448,64.043,48.725,93.126,11.652,0.0,0.0,23.9
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,19,Current structure / baseline,True,False,0.0,31.411,11.645,41.108,65.462,49.803,94.183,10.719,0.0,0.0,25.0
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,20,Current structure / baseline,True,False,0.0,30.24,9.111,40.741,66.947,50.908,95.274,9.755,0.0,0.0,26.1
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,21,Current structure / baseline,True,False,0.0,29.03,6.511,40.346,68.498,52.041,96.402,8.76,0.0,0.0,27.2
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,22,Current structure / baseline,True,False,0.0,27.781,3.842,39.923,70.115,53.203,97.566,7.731,0.0,0.0,28.3
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,23,Current structure / baseline,True,False,0.0,26.489,1.101,39.473,71.798,54.396,98.768,6.669,0.0,0.0,29.4
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,24,Current structure / baseline,True,False,0.0,25.153,0.0,38.996,73.547,55.62,99.667,5.915,0.0,0.0,30.5
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,25,Current structure / baseline,True,False,0.0,23.772,0.0,38.491,75.362,56.876,100.0,5.361,0.0,0.0,31.6
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,26,Current structure / baseline,True,False,0.0,22.344,0.0,37.958,77.243,58.166,100.0,4.787,0.0,0.0,32.7
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,27,Current structure / baseline,True,False,0.0,20.867,0.0,37.398,79.19,59.492,100.0,4.191,0.0,0.0,33.8
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,28,Current structure / baseline,True,False,0.0,19.34,0.0,36.811,81.203,60.854,100.0,3.574,0.0,0.0,34.9
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,29,Current structure / baseline,True,False,0.0,17.761,0.0,36.196,83.282,62.253,100.0,2.936,0.0,0.0,36.0
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,30,Current structure / baseline,True,False,0.0,16.128,0.0,35.553,85.427,63.69,100.0,2.274,0.0,0.0,37.1
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,0,Pressure-only intervention,False,False,71.502,47.568,50.309,43.877,48.451,32.727,57.477,45.659,0.9408,1.976,4.1
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,1,Pressure-only intervention,False,False,65.726,47.124,48.592,43.721,49.023,33.462,59.804,43.393,0.8648,1.859,5.2
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,2,Pressure-only intervention,False,False,58.634,46.667,46.847,43.532,49.716,34.208,62.552,40.711,0.7715,1.709,6.3
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,3,Pressure-only intervention,False,False,50.184,46.192,45.071,43.31,50.53,34.966,65.736,37.597,0.6603,1.524,7.4
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,4,Pressure-only intervention,True,False,42.393,45.187,42.885,43.261,52.978,35.869,69.086,34.41,0.5578,1.305,8.16
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,5,Pressure-only intervention,True,False,33.172,44.116,40.605,43.186,55.587,36.82,72.925,30.744,0.4365,1.102,9.216
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,6,Pressure-only intervention,True,False,22.472,42.976,38.224,43.084,58.364,37.821,77.269,26.582,0.2957,0.862,10.272
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,7,Pressure-only intervention,True,False,10.244,41.762,35.737,42.956,61.315,38.874,82.137,21.906,0.1348,0.584,11.328
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,8,Pressure-only intervention,True,False,0.0,40.47,33.137,42.801,64.448,39.984,86.478,17.769,0.0,0.266,12.384
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,9,Pressure-only intervention,True,False,0.0,39.095,30.417,42.62,67.769,41.154,87.819,16.644,0.0,0.0,13.44
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,10,Pressure-only intervention,True,True,0.0,37.628,27.567,42.353,71.429,42.39,89.261,15.434,0.0,0.0,16.872
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,11,Pressure-only intervention,True,False,0.0,36.068,24.582,42.119,75.156,43.693,90.76,14.176,0.0,0.0,15.552
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,12,Pressure-only intervention,True,False,0.0,34.41,21.456,41.859,79.096,45.066,92.342,12.848,0.0,0.0,16.608
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,13,Pressure-only intervention,True,False,0.0,32.647,18.18,41.573,83.257,46.515,94.013,11.445,0.0,0.0,17.664
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,14,Pressure-only intervention,True,False,0.0,30.775,14.746,41.26,87.647,48.043,95.776,9.966,0.0,0.0,18.72
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,15,Pressure-only intervention,True,False,0.0,28.787,11.146,40.92,92.276,49.654,97.636,8.405,0.0,0.0,19.776
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,16,Pressure-only intervention,True,False,0.0,26.677,7.371,40.554,97.154,51.352,99.597,6.76,0.0,0.0,20.832
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,17,Pressure-only intervention,True,False,0.0,24.496,3.479,40.162,100.0,53.102,100.0,5.19,0.0,0.0,21.888
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,18,Pressure-only intervention,True,False,0.0,22.315,0.0,39.744,100.0,54.852,100.0,3.869,0.0,0.0,22.944
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,19,Pressure-only intervention,True,False,0.0,20.134,0.0,39.299,100.0,56.602,100.0,3.239,0.0,0.0,24.0
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,20,Pressure-only intervention,True,False,0.0,17.953,0.0,38.827,100.0,58.352,100.0,2.605,0.0,0.0,25.056
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,21,Pressure-only intervention,True,False,0.0,15.772,0.0,38.329,100.0,60.102,100.0,1.965,0.0,0.0,26.112
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,22,Pressure-only intervention,True,False,0.0,13.591,0.0,37.805,100.0,61.852,100.0,1.321,0.0,0.0,27.168
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,23,Pressure-only intervention,True,False,0.0,11.41,0.0,37.255,100.0,63.602,100.0,0.672,0.0,0.0,28.224
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,24,Pressure-only intervention,True,False,0.0,9.229,0.0,36.678,100.0,65.352,100.0,0.018,0.0,0.0,29.28
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,25,Pressure-only intervention,True,False,0.0,7.048,0.0,36.074,100.0,67.102,100.0,0.0,0.0,0.0,30.336
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,26,Pressure-only intervention,True,False,0.0,4.867,0.0,35.444,100.0,68.852,100.0,0.0,0.0,0.0,31.392
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,27,Pressure-only intervention,True,False,0.0,2.686,0.0,34.788,100.0,70.602,100.0,0.0,0.0,0.0,32.448
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,28,Pressure-only intervention,True,False,0.0,0.505,0.0,34.106,100.0,72.352,100.0,0.0,0.0,0.0,33.504
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,29,Pressure-only intervention,True,False,0.0,0.0,0.0,33.397,100.0,74.102,100.0,0.0,0.0,0.0,34.56
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,30,Pressure-only intervention,True,False,0.0,0.0,0.0,32.661,100.0,75.852,100.0,0.0,0.0,0.0,35.616
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,0,Capacity and feedback investment,False,False,71.502,47.568,50.309,43.877,48.451,32.727,57.477,45.659,0.9408,1.976,4.1
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,1,Capacity and feedback investment,False,False,65.726,47.124,48.592,43.721,49.023,33.462,59.804,43.393,0.8648,1.859,5.2
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,2,Capacity and feedback investment,True,False,62.577,48.142,48.232,45.115,36.327,33.466,59.088,43.613,0.8234,2.235,5.04
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,3,Capacity and feedback investment,True,False,58.893,49.393,48.152,46.487,26.985,33.302,58.743,43.581,0.7749,2.128,5.92
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,4,Capacity and feedback investment,True,False,54.551,50.816,48.281,47.837,20.125,33.014,58.753,43.284,0.7178,2.002,6.8
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,5,Capacity and feedback investment,True,False,49.451,52.365,48.566,49.165,15.101,32.636,59.107,42.707,0.6507,1.855,7.68
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,6,Capacity and feedback investment,True,False,43.511,54.005,48.967,50.471,11.437,32.192,59.8,41.839,0.5725,1.681,8.56
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,7,Capacity and feedback investment,True,False,36.66,55.711,49.456,51.755,8.778,31.7,60.833,40.667,0.4824,1.479,9.44
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,8,Capacity and feedback investment,True,False,28.836,57.466,50.012,53.017,6.863,31.173,62.208,39.18,0.3794,1.246,10.32
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,9,Capacity and feedback investment,True,False,19.982,59.254,50.618,54.257,5.498,30.622,63.929,37.366,0.2629,0.98,11.2
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,10,Capacity and feedback investment,True,True,8.061,61.064,51.259,55.426,4.66,30.056,66.621,34.599,0.1061,0.679,14.06
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,11,Capacity and feedback investment,True,False,0.0,62.891,51.931,56.622,3.974,29.478,68.154,32.996,0.0,0.274,12.96
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,12,Capacity and feedback investment,True,False,0.0,64.729,52.626,57.796,3.519,28.891,67.286,33.802,0.0,0.0,13.84
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,13,Capacity and feedback investment,True,False,0.0,66.574,53.341,58.948,3.236,28.299,66.434,34.599,0.0,0.0,14.72
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,14,Capacity and feedback investment,True,False,0.0,68.423,54.072,60.078,3.078,27.705,65.593,35.388,0.0,0.0,15.6
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,15,Capacity and feedback investment,True,False,0.0,70.273,54.814,61.186,3.015,27.109,64.761,36.171,0.0,0.0,16.48
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,16,Capacity and feedback investment,True,False,0.0,72.124,55.568,62.272,3.021,26.513,63.938,36.948,0.0,0.0,17.36
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,17,Capacity and feedback investment,True,False,0.0,73.973,56.33,63.336,3.078,25.919,63.122,37.719,0.0,0.0,18.24
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,18,Capacity and feedback investment,True,False,0.0,75.82,57.101,64.378,3.173,25.326,62.312,38.485,0.0,0.0,19.12
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,19,Capacity and feedback investment,True,False,0.0,77.663,57.878,65.398,3.296,24.735,61.507,39.246,0.0,0.0,20.0
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,20,Capacity and feedback investment,True,False,0.0,79.503,58.661,66.396,3.44,24.147,60.708,40.002,0.0,0.0,20.88
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,21,Capacity and feedback investment,True,False,0.0,81.339,59.451,67.372,3.599,23.562,59.914,40.753,0.0,0.0,21.76
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,22,Capacity and feedback investment,True,False,0.0,83.171,60.246,68.326,3.77,22.98,59.125,41.5,0.0,0.0,22.64
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,23,Capacity and feedback investment,True,False,0.0,84.998,61.046,69.258,3.949,22.401,58.34,42.242,0.0,0.0,23.52
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,24,Capacity and feedback investment,True,False,0.0,86.821,61.85,70.168,4.134,21.825,57.559,42.98,0.0,0.0,24.4
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,25,Capacity and feedback investment,True,False,0.0,88.639,62.66,71.056,4.324,21.253,56.783,43.713,0.0,0.0,25.28
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,26,Capacity and feedback investment,True,False,0.0,90.452,63.474,71.922,4.517,20.684,56.011,44.442,0.0,0.0,26.16
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,27,Capacity and feedback investment,True,False,0.0,92.26,64.292,72.766,4.713,20.119,55.243,45.166,0.0,0.0,27.04
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,28,Capacity and feedback investment,True,False,0.0,94.063,65.114,73.588,4.911,19.557,54.479,45.886,0.0,0.0,27.92
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,29,Capacity and feedback investment,True,False,0.0,95.861,65.941,74.388,5.11,18.999,53.719,46.601,0.0,0.0,28.8
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,30,Capacity and feedback investment,True,False,0.0,97.655,66.772,75.166,5.31,18.445,52.964,47.312,0.0,0.0,29.68
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,0,Structural redesign and learning,False,False,71.502,47.568,50.309,43.877,48.451,32.727,57.477,45.659,0.9408,1.976,4.1
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,1,Structural redesign and learning,True,False,71.636,49.757,50.851,45.981,26.975,32.162,54.273,47.979,0.9426,3.003,3.224
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,2,Structural redesign and learning,True,False,71.711,52.245,51.764,48.069,14.989,31.382,51.872,49.858,0.9436,3.009,3.906
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,3,Structural redesign and learning,True,False,71.492,54.9,52.89,50.139,8.318,30.482,49.999,51.41,0.9407,3.012,4.588
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,4,Structural redesign and learning,True,False,70.836,57.647,54.144,52.192,4.623,29.515,48.503,52.699,0.9321,3.003,5.27
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,5,Structural redesign and learning,True,False,69.653,60.445,55.476,54.229,2.595,28.512,47.304,53.754,0.9165,2.975,5.952
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,6,Structural redesign and learning,True,False,67.881,63.271,56.859,56.248,1.5,27.489,46.358,54.591,0.8932,2.925,6.634
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,7,Structural redesign and learning,True,False,65.47,66.111,58.277,58.25,0.928,26.456,45.648,55.212,0.8615,2.851,7.316
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,8,Structural redesign and learning,True,False,62.382,68.957,59.722,60.235,0.649,25.417,45.164,55.616,0.8208,2.75,7.998
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,9,Structural redesign and learning,True,False,58.581,71.807,61.19,62.203,0.533,24.377,44.909,55.799,0.7708,2.62,8.68
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,10,Structural redesign and learning,True,True,52.495,74.655,62.674,64.115,0.601,23.338,45.363,55.278,0.6907,2.46,10.897
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,11,Structural redesign and learning,True,False,47.098,77.503,64.177,66.049,0.588,22.298,45.594,54.977,0.6197,2.205,10.044
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,12,Structural redesign and learning,True,False,40.886,80.351,65.698,67.966,0.622,21.259,46.075,54.429,0.538,1.978,10.726
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,13,Structural redesign and learning,True,False,33.82,83.197,67.236,69.866,0.682,20.222,46.814,53.623,0.445,1.717,11.408
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,14,Structural redesign and learning,True,False,25.866,86.041,68.79,71.749,0.756,19.185,47.82,52.549,0.3403,1.42,12.09
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,15,Structural redesign and learning,True,False,16.985,88.883,70.361,73.614,0.839,18.15,49.105,51.196,0.2235,1.086,12.772
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,16,Structural redesign and learning,True,False,7.138,91.723,71.947,75.463,0.926,17.117,50.681,49.553,0.0939,0.713,13.454
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,17,Structural redesign and learning,True,False,0.0,94.56,73.55,77.295,1.016,16.085,51.444,48.722,0.0,0.3,14.136
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,18,Structural redesign and learning,True,False,0.0,97.396,75.168,79.109,1.107,15.055,50.066,50.032,0.0,0.0,14.818
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,19,Structural redesign and learning,True,False,0.0,100.0,76.802,80.907,1.199,14.027,48.746,51.291,0.0,0.0,15.5
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,20,Structural redesign and learning,True,False,0.0,100.0,78.452,82.687,1.291,13.0,48.076,51.977,0.0,0.0,16.182
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,21,Structural redesign and learning,True,False,0.0,100.0,80.117,84.451,1.384,11.975,47.405,52.663,0.0,0.0,16.864
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,22,Structural redesign and learning,True,False,0.0,100.0,81.799,86.197,1.477,10.952,46.735,53.348,0.0,0.0,17.546
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,23,Structural redesign and learning,True,False,0.0,100.0,83.495,87.926,1.57,9.93,46.063,54.034,0.0,0.0,18.228
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,24,Structural redesign and learning,True,False,0.0,100.0,85.208,89.638,1.663,8.91,45.392,54.72,0.0,0.0,18.91
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,25,Structural redesign and learning,True,False,0.0,100.0,86.936,91.334,1.756,7.891,44.72,55.406,0.0,0.0,19.592
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,26,Structural redesign and learning,True,False,0.0,100.0,88.679,93.012,1.849,6.875,44.047,56.092,0.0,0.0,20.274
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,27,Structural redesign and learning,True,False,0.0,100.0,90.438,94.673,1.942,5.86,43.374,56.778,0.0,0.0,20.956
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,28,Structural redesign and learning,True,False,0.0,100.0,92.213,96.317,2.035,4.846,42.701,57.464,0.0,0.0,21.638
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,29,Structural redesign and learning,True,False,0.0,100.0,94.003,97.944,2.128,3.834,42.027,58.149,0.0,0.0,22.32
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,30,Structural redesign and learning,True,False,0.0,100.0,95.808,99.554,2.221,2.824,41.353,58.835,0.0,0.0,23.002
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,0,Delayed reform under rising pressure,False,False,71.502,47.568,50.309,43.877,48.451,32.727,57.477,45.659,0.9408,1.976,4.1
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,1,Delayed reform under rising pressure,False,False,65.726,47.124,48.592,43.721,49.023,33.462,59.804,43.393,0.8648,1.859,5.2
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,2,Delayed reform under rising pressure,False,False,58.634,46.667,46.847,43.532,49.716,34.208,62.552,40.711,0.7715,1.709,6.3
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,3,Delayed reform under rising pressure,False,False,50.184,46.192,45.071,43.31,50.53,34.966,65.736,37.597,0.6603,1.524,7.4
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,4,Delayed reform under rising pressure,False,False,40.336,45.699,43.26,43.055,51.465,35.738,69.37,34.039,0.5307,1.305,8.5
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,5,Delayed reform under rising pressure,False,False,29.047,45.184,41.411,42.767,52.521,36.526,73.467,30.023,0.3822,1.049,9.6
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,6,Delayed reform under rising pressure,False,False,16.272,44.645,39.521,42.446,53.698,37.331,78.042,25.533,0.2141,0.755,10.7
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,7,Delayed reform under rising pressure,False,False,1.966,44.08,37.586,42.092,54.996,38.156,83.111,20.555,0.0259,0.423,11.8
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,8,Delayed reform under rising pressure,True,False,0.0,44.046,36.223,42.591,45.585,38.627,83.004,20.321,0.0,0.059,10.836
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,9,Delayed reform under rising pressure,True,False,0.0,44.204,35.082,43.067,37.923,38.959,82.381,20.66,0.0,0.0,11.76
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,10,Delayed reform under rising pressure,True,True,0.0,44.515,34.118,43.468,31.821,39.182,81.844,20.965,0.0,0.0,14.763
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,11,Delayed reform under rising pressure,True,False,0.0,44.952,33.303,43.898,26.748,39.313,81.337,21.274,0.0,0.0,13.608
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,12,Delayed reform under rising pressure,True,False,0.0,45.492,32.608,44.305,22.643,39.371,80.874,21.571,0.0,0.0,14.532
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,13,Delayed reform under rising pressure,True,False,0.0,46.115,32.011,44.688,19.333,39.369,80.449,21.857,0.0,0.0,15.456
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,14,Delayed reform under rising pressure,True,False,0.0,46.804,31.494,45.049,16.673,39.319,80.056,22.131,0.0,0.0,16.38
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,15,Delayed reform under rising pressure,True,False,0.0,47.546,31.042,45.386,14.548,39.231,79.69,22.396,0.0,0.0,17.304
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,16,Delayed reform under rising pressure,True,False,0.0,48.33,30.642,45.7,12.861,39.112,79.349,22.651,0.0,0.0,18.228
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,17,Delayed reform under rising pressure,True,False,0.0,49.148,30.284,45.992,11.534,38.97,79.028,22.897,0.0,0.0,19.152
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,18,Delayed reform under rising pressure,True,False,0.0,49.992,29.96,46.26,10.5,38.809,78.726,23.134,0.0,0.0,20.076
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,19,Delayed reform under rising pressure,True,False,0.0,50.855,29.662,46.505,9.708,38.634,78.44,23.363,0.0,0.0,21.0
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,20,Delayed reform under rising pressure,True,False,0.0,51.733,29.385,46.727,9.114,38.448,78.168,23.584,0.0,0.0,21.924
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,21,Delayed reform under rising pressure,True,False,0.0,52.622,29.124,46.925,8.682,38.254,77.909,23.797,0.0,0.0,22.848
institutional-memory-and-system-learning,Institutional Memory and System Learning,governance_policy,22,Delayed reform under rising pressure,True,False,0.0,53.518,28.876,47.101,8.384,38.055,77.663,24.002,0.0,0.0,23.772
