article_slug,article_title,year,scenario,active_intervention,primary_stock_label,pressure_label,burden_label,outcome_label,demand_index,capacity_index,trust_index,institutional_memory_index,system_stock_index,burden_index,equity_gap_index,pressure_index,feedback_closure,resilience_index,risk_index,outcome_index,overshoot_pressure
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,10,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,65.0,37.872,31.335,39.554,0,65.037,25.594,57.735,0.22,28.148,49.519,21.433,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,11,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,67.3,36.793,29.13,39.1,0,67.475,25.764,59.573,0.22,27.047,50.933,20.214,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,12,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,69.6,35.639,26.804,38.612,0,70.015,25.944,61.535,0.22,25.884,52.425,18.927,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,13,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,71.9,34.406,24.351,38.087,0,72.665,26.135,63.625,0.22,24.654,53.999,17.567,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,14,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,74.2,33.091,21.764,37.523,0,75.431,26.336,65.847,0.22,23.353,55.659,16.131,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,15,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,76.5,31.688,19.036,36.918,0,78.32,26.55,68.206,0.22,21.978,57.407,14.614,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,16,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,78.8,30.193,16.16,36.27,0,81.34,26.775,70.707,0.22,20.525,59.249,13.011,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,17,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,81.1,28.601,13.128,35.576,0,84.498,27.013,73.354,0.22,18.99,61.189,11.32,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,18,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,83.4,26.906,9.932,34.835,0,87.803,27.264,76.154,0.22,17.367,63.232,9.533,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,19,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,85.7,25.103,6.563,34.043,0,91.264,27.529,79.111,0.22,15.653,65.381,7.647,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,20,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,88.0,23.186,3.014,33.198,0,94.888,27.809,82.233,0.22,13.842,67.642,5.656,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,21,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,90.3,21.149,0,32.298,0,98.685,28.104,85.525,0.22,12.09,70.008,3.714,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,22,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,92.6,19.019,0,31.355,0,100,28.404,88.994,0.22,11.216,71.722,2.749,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,23,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,94.9,16.807,0,30.376,0,100,28.704,92.579,0.22,10.445,73.129,1.938,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,24,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,97.2,14.511,0,29.361,0,100,29.004,96.251,0.22,9.645,74.569,1.098,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,25,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,99.5,12.131,0,28.308,0,100,29.304,100,0.22,8.816,76.039,0.227,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,26,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,101.8,9.74,0,27.255,0,100,29.604,100,0.22,7.983,76.159,0,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,27,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,104.1,7.339,0,26.202,0,100,29.904,100,0.22,7.148,76.28,0,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,28,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,106.4,4.927,0,25.149,0,100,30.204,100,0.22,6.311,76.401,0,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,29,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,108.7,2.504,0,24.096,0,100,30.504,100,0.22,5.47,76.522,0,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,30,Baseline / current structure,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,111.0,0.071,0,23.043,0,100,30.804,100,0.22,4.627,76.644,0,12.244
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,0,Pressure-only intervention,False,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,42.0,46.146,48.513,43.4,64.234,44.32,24.177,45.119,0.05,51.05,37.206,39.912,9.766
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,1,Pressure-only intervention,False,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,44.3,45.242,46.934,42.779,54.208,46.375,24.363,46.046,0.05,47.933,38.388,37.198,10.026
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,2,Pressure-only intervention,False,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,46.6,44.287,45.259,42.135,43.916,48.488,24.557,47.085,0.05,44.711,39.636,34.391,10.292
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,3,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,48.9,43.534,43.422,41.694,32.666,50.507,24.709,48.093,0.18,41.346,40.935,35.294,11.251
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,4,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,51.2,42.73,41.493,41.229,21.121,52.586,24.869,49.209,0.18,37.872,42.22,32.299,11.544
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,5,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,53.5,41.871,39.467,40.74,9.277,54.732,25.038,50.434,0.18,34.285,43.572,29.203,11.844
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,6,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,55.8,40.953,37.341,40.223,0,56.949,25.216,51.771,0.18,31.212,44.944,26.488,12.15
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,7,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,58.1,39.974,35.109,39.678,0,59.245,25.403,53.224,0.18,30.128,46.213,25.294,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,8,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,60.4,38.929,32.766,39.104,0,61.625,25.599,54.795,0.18,28.988,47.524,24.04,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,9,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,62.7,37.815,30.306,38.497,0,64.096,25.806,56.487,0.18,27.789,48.909,22.722,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,10,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,65.0,36.628,27.725,37.857,0,66.664,26.022,58.305,0.18,26.528,50.371,21.336,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,11,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,67.3,35.364,25.016,37.182,0,69.335,26.25,60.253,0.18,25.201,51.914,19.879,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,12,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,69.6,34.018,22.172,36.469,0,72.117,26.488,62.334,0.18,23.804,53.541,18.346,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,13,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,71.9,32.585,19.187,35.716,0,75.018,26.738,64.553,0.18,22.335,55.256,16.734,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,14,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,74.2,31.061,16.054,34.922,0,78.044,27.0,66.914,0.18,20.788,57.064,15.039,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,15,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,76.5,29.442,12.765,34.083,0,81.203,27.275,69.423,0.18,19.159,58.968,13.255,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,16,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,78.8,27.721,9.312,33.198,0,84.504,27.563,72.084,0.18,17.445,60.974,11.377,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,17,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,81.1,25.893,5.686,32.265,0,87.955,27.865,74.904,0.18,15.641,63.085,9.402,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,18,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,83.4,23.953,1.88,31.279,0,91.564,28.181,77.889,0.18,13.741,65.307,7.323,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,19,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,85.7,21.895,0,30.24,0,95.341,28.513,81.043,0.18,12.207,67.607,5.6,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,20,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,88.0,19.713,0,29.143,0,99.296,28.86,84.375,0.18,11.024,69.991,4.221,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,21,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,90.3,17.44,0,28.007,0,100,29.21,87.89,0.18,10.136,71.574,3.264,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,22,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,92.6,15.084,0,26.835,0,100,29.56,91.51,0.18,9.289,73.008,2.376,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,23,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,94.9,12.642,0,25.626,0,100,29.91,95.219,0.18,8.412,74.476,1.457,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,24,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,97.2,10.112,0,24.379,0,100,30.26,99.018,0.18,7.505,75.979,0.507,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,25,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,99.5,7.55,0,23.122,0,100,30.61,100,0.18,6.587,76.469,0,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,26,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,101.8,4.975,0,21.865,0,100,30.96,100,0.18,5.666,76.606,0,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,27,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,104.1,2.388,0,20.608,0,100,31.31,100,0.18,4.742,76.743,0,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,28,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,106.4,0,0,19.351,0,100,31.66,100,0.18,3.87,76.876,0,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,29,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,108.7,0,0,18.094,0,100,32.01,100,0.18,3.619,76.959,0,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,30,Pressure-only intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,111.0,0,0,16.837,0,100,32.36,100,0.18,3.367,77.042,0,12.388
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,0,Capacity-building intervention,False,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,42.0,46.146,48.513,43.4,64.234,44.32,24.177,45.119,0.05,51.05,37.206,39.912,9.766
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,1,Capacity-building intervention,False,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,44.3,45.242,46.934,42.779,54.208,46.375,24.363,46.046,0.05,47.933,38.388,37.198,10.026
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,2,Capacity-building intervention,False,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,46.6,44.287,45.259,42.135,43.916,48.488,24.557,47.085,0.05,44.711,39.636,34.391,10.292
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,3,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,48.9,44.893,44.649,42.859,34.728,49.452,24.205,47.763,0.48,42.762,40.091,35.878,9.188
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,4,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,51.2,45.481,44.021,43.569,25.304,50.435,23.856,48.496,0.48,40.747,40.737,34.31,9.424
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,5,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,53.5,46.047,43.374,44.266,15.637,51.441,23.512,49.282,0.48,38.664,41.415,32.684,9.667
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,6,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,55.8,46.592,42.706,44.947,5.718,52.473,23.172,50.123,0.48,36.51,42.128,30.999,9.918
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,7,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,58.1,47.113,42.015,45.614,0,53.532,22.836,51.021,0.48,35.262,42.797,30.009,10.176
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,8,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,60.4,47.608,41.299,46.265,0,54.623,22.505,51.976,0.48,35.254,43.383,29.971,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,9,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,62.7,48.076,40.556,46.898,0,55.747,22.178,52.99,0.48,35.227,43.984,29.912,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,10,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,65.0,48.514,39.783,47.514,0,56.909,21.855,54.064,0.48,35.178,44.618,29.829,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,11,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,67.3,48.922,38.977,48.111,0,58.111,21.538,55.2,0.48,35.106,45.288,29.721,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,12,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,69.6,49.297,38.137,48.689,0,59.356,21.225,56.399,0.48,35.01,45.995,29.586,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,13,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,71.9,49.637,37.26,49.247,0,60.649,20.918,57.664,0.48,34.887,46.741,29.423,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,14,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,74.2,49.94,36.342,49.783,0,61.991,20.616,58.995,0.48,34.737,47.527,29.23,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,15,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,76.5,50.203,35.38,50.297,0,63.388,20.319,60.395,0.48,34.557,48.355,29.003,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,16,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,78.8,50.424,34.371,50.787,0,64.842,20.029,61.866,0.48,34.345,49.227,28.743,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,17,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,81.1,50.602,33.311,51.253,0,66.358,19.744,63.41,0.48,34.1,50.146,28.445,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,18,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,83.4,50.732,32.197,51.693,0,67.939,19.466,65.03,0.48,33.818,51.113,28.108,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,19,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,85.7,50.814,31.025,52.106,0,69.59,19.194,66.729,0.48,33.499,52.13,27.73,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,20,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,88.0,50.843,29.79,52.491,0,71.315,18.929,68.508,0.48,33.14,53.2,27.308,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,21,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,90.3,50.817,28.489,52.846,0,73.118,18.672,70.372,0.48,32.738,54.325,26.839,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,22,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,92.6,50.733,27.116,53.171,0,75.003,18.422,72.322,0.48,32.29,55.509,26.32,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,23,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,94.9,50.588,25.668,53.464,0,76.977,18.18,74.363,0.48,31.795,56.752,25.749,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,24,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,97.2,50.378,24.138,53.722,0,79.043,17.946,76.497,0.48,31.249,58.059,25.123,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,25,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,99.5,50.1,22.521,53.946,0,81.207,17.721,78.728,0.48,30.649,59.433,24.438,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,26,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,101.8,49.751,20.812,54.133,0,83.474,17.505,81.061,0.48,29.993,60.876,23.691,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,27,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,104.1,49.326,19.005,54.28,0,85.85,17.298,83.499,0.48,29.277,62.391,22.879,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,28,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,106.4,48.822,17.093,54.388,0,88.341,17.101,86.045,0.48,28.498,63.982,21.998,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,29,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,108.7,48.234,15.071,54.453,0,90.952,16.915,88.706,0.48,27.652,65.653,21.044,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,30,Capacity-building intervention,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,111.0,47.558,12.931,54.474,0,93.691,16.74,91.485,0.48,26.736,67.408,20.013,10.325
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,0,Structural redesign,False,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,42.0,46.146,48.513,43.4,64.234,44.32,24.177,45.119,0.05,51.05,37.206,39.912,9.766
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,1,Structural redesign,False,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,44.3,45.242,46.934,42.779,54.208,46.375,24.363,46.046,0.05,47.933,38.388,37.198,10.026
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,2,Structural redesign,False,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,46.6,44.287,45.259,42.135,43.916,48.488,24.557,47.085,0.05,44.711,39.636,34.391,10.292
systems-thinking-in-organizations-and-learning,Systems Thinking In Organizations And Learning,3,Structural redesign,True,organizational learning and human capacity stock,workload and coordination pressure,hidden labor and rework burden,organizational learning outcome,48.9,45.582,45.29,43.562,36.589,48.765,23.852,47.521,0.7,43.701,39.463,37.168,7.328
